보안등표찰명,소재지지번주소,경도,위도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
연희동2005,서울특별시 서대문구 연희동446-57,126.9194691,37.5687827,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1172,서울특별시 서대문구 연희동446-58,126.9194476,37.5687014,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1171,서울특별시 서대문구 연희동446-59,126.9192781,37.5686819,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동2004,서울특별시 서대문구 연희동446-63,126.9193823,37.5685206,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동2002,서울특별시 서대문구 연희동446-112,126.9192802,37.5685377,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동2069,서울특별시 서대문구 연희동446-76,126.9189071,37.5677234,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동2072,서울특별시 서대문구 연희동446-88,126.9186054,37.5682342,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1182,서울특별시 서대문구 연희동446-88,126.9186054,37.5682342,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8054,서울특별시 서대문구 연희동45-20,126.9341853,37.5671595,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8055,서울특별시 서대문구 연희동45-20,126.9341853,37.5671595,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8052,서울특별시 서대문구 연희동48-13,126.9331976,37.5673668,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8051,서울특별시 서대문구 연희동48-13,126.9331976,37.5673668,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8085-1,서울특별시 서대문구 연희동48-14,126.933115,37.5676003,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8091,서울특별시 서대문구 연희동48-16,126.9325819,37.5676766,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8050,서울특별시 서대문구 연희동48-18,126.93288,37.567409,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8086,서울특별시 서대문구 연희동48-57,126.9333959,37.5677471,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8084,서울특별시 서대문구 연희동48-62,126.9331511,37.5674475,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8078,서울특별시 서대문구 연희동51-103,126.9342286,37.568097,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8078-1,서울특별시 서대문구 연희동51-103,126.9342286,37.568097,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8063,서울특별시 서대문구 연희동51-116,126.9354537,37.5671169,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동10128,서울특별시 서대문구 연희동51-116,126.9354537,37.5671169,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8062,서울특별시 서대문구 연희동51-122,126.9352505,37.567079,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8059,서울특별시 서대문구 연희동51-124,126.9352081,37.5668804,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8060,서울특별시 서대문구 연희동51-129,126.9350081,37.5666173,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8072,서울특별시 서대문구 연희동51-132,126.9350356,37.567861,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8106,서울특별시 서대문구 연희동51-137,126.9340042,37.5687527,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8119,서울특별시 서대문구 연희동51-137,126.9340042,37.5687527,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8079,서울특별시 서대문구 연희동51-138,126.9338494,37.56849,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동10094,서울특별시 서대문구 연희동51-138,126.9338494,37.56849,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8068,서울특별시 서대문구 연희동51-14,126.9356308,37.5673978,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8075,서울특별시 서대문구 연희동51-150,126.9344344,37.5679547,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8073,서울특별시 서대문구 연희동51-151,126.9347298,37.5678762,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8105,서울특별시 서대문구 연희동69-44,126.9334224,37.5682699,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8104,서울특별시 서대문구 연희동51-159,126.9337389,37.5682998,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8118,서울특별시 서대문구 연희동51-162,126.9338488,37.568535,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8117,서울특별시 서대문구 연희동51-162,126.9338488,37.568535,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8061-1,서울특별시 서대문구 연희동51-168,126.9347494,37.5664978,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8067-1,서울특별시 서대문구 연희동51-169,126.9352823,37.5672325,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동9667,서울특별시 서대문구 연희동51-185,126.9343453,37.5678457,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동10131,서울특별시 서대문구 연희동51-185,126.9343453,37.5678457,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8066-1,서울특별시 서대문구 연희동51-26,126.9352454,37.5674394,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8065,서울특별시 서대문구 연희동51-26,126.9352454,37.5674394,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8064,서울특별시 서대문구 연희동51-28,126.934917,37.5674454,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8077,서울특별시 서대문구 연희동51-44,126.9342138,37.5675472,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동3,서울특별시 서대문구 연희동51-54,126.9347113,37.5675877,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8057,서울특별시 서대문구 연희동51-63,126.9346179,37.5669922,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8056,서울특별시 서대문구 연희동51-71,126.934819,37.5671742,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8058,서울특별시 서대문구 연희동51-74,126.9348908,37.5669046,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1045,서울특별시 서대문구 연희동519-117,126.9237952,37.5725796,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
북아현동6009,서울특별시 서대문구 북아현동647,126.9587471,37.5591522,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1197,서울특별시 서대문구 연희동519-127,126.9235397,37.5722438,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1053,서울특별시 서대문구 연희동519-130,126.9234252,37.5723329,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1051,서울특별시 서대문구 연희동519-130,126.9234252,37.5723329,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1039,서울특별시 서대문구 연희동519-43,126.9241864,37.5729255,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1046,서울특별시 서대문구 연희동519-147,126.9238052,37.5726697,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1120,서울특별시 서대문구 연희동519-175,126.9226304,37.5717129,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동9643,서울특별시 서대문구 연희동519-33,126.9242119,37.5727275,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1042,서울특별시 서대문구 연희동519-35,126.9241236,37.5725735,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1243,서울특별시 서대문구 연희동519-40,126.9239865,37.5726624,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1028,서울특별시 서대문구 연희동519-64,126.9252872,37.5735302,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1029,서울특별시 서대문구 연희동519-66,126.9252878,37.5734852,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동8080,서울특별시 서대문구 연희동48-53,126.9339372,37.5678871,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1033,서울특별시 서대문구 연희동519-78,126.9249828,37.5734373,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1032,서울특별시 서대문구 연희동519-83,126.9247928,37.5732734,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1034,서울특별시 서대문구 연희동519-85,126.9247377,37.5731648,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1037,서울특별시 서대문구 연희동519-93,126.9244779,37.5731264,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1193,서울특별시 서대문구 연희동519-99,126.9237175,37.5724707,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1063,서울특별시 서대문구 연희동520-111,126.9235253,37.5708832,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1062,서울특별시 서대문구 연희동520-120,126.9236437,37.5713077,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1-15,서울특별시 서대문구 연희동520-120,126.9236437,37.5713077,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1056,서울특별시 서대문구 연희동520-129,126.9239329,37.5716618,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1041,서울특별시 서대문구 연희동520-14,126.9244075,37.5725131,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1050,서울특별시 서대문구 연희동520-142,126.9242156,37.5724753,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1054,서울특별시 서대문구 연희동520-144,126.9239389,37.5720312,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1127,서울특별시 서대문구 연희동520-158,126.922823,37.5709128,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1030,서울특별시 서대문구 연희동520-166,126.9250973,37.5733483,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1429,서울특별시 서대문구 연희동520-168,126.9255817,37.5735149,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1048,서울특별시 서대문구 연희동520-19,126.9240047,37.572185,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1064,서울특별시 서대문구 연희동520-248,126.9233161,37.5704758,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1055,서울특별시 서대문구 연희동520-29,126.923816,37.571922,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1049,서울특별시 서대문구 연희동520-299,126.9241728,37.5723037,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1058,서울특별시 서대문구 연희동520-37,126.9234664,37.5718287,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1052,서울특별시 서대문구 연희동520-37,126.9234664,37.5718287,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1137,서울특별시 서대문구 연희동520-38,126.9233893,37.5716838,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1059,서울특별시 서대문구 연희동520-38,126.9233893,37.5716838,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1128,서울특별시 서대문구 연희동520-45,126.9231742,37.570898,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동9,서울특별시 서대문구 연희동520-45,126.9231742,37.570898,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1057,서울특별시 서대문구 연희동520-50,126.9237384,37.5718041,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동10,서울특별시 서대문구 연희동520-55,126.9232444,37.5707364,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동9642,서울특별시 서대문구 연희동520-60,126.9251229,37.5731413,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1560,서울특별시 서대문구 연희동520-69,126.9237658,37.57148,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1035,서울특별시 서대문구 연희동520-7,126.9248185,37.5730574,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1199-1,서울특별시 서대문구 연희동520-77,126.9233254,37.5714039,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1060,서울특별시 서대문구 연희동520-78,126.923393,37.5714226,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1463,서울특별시 서대문구 연희동520-82,126.9233438,37.5709085,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1148,서울특별시 서대문구 연희동520-86,126.9230089,37.5705811,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1160,서울특별시 서대문구 연희동537-5,126.9217571,37.5702543,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
연희동1040,서울특별시 서대문구 연희동520-88,126.924326,37.5726655,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
