"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
15-28-12,2,서울특별시 도봉구 도봉로152가길 58,서울특별시 도봉구 도봉제2동 623-32,127.044519,37.672196,2007-08-03,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
15-29-12,2,서울특별시 도봉구 도봉로152가길 12,서울특별시 도봉구 도봉제2동 622-84,127.044292,37.670072,2006-02-14,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
15-02-12,1,서울특별시 도봉구 도봉로180가길 9,서울특별시 도봉구 도봉제2동 58-3,127.046344,37.68353,2006-08-31,전용주,02-2091-4083,서울특별시 도봉구청,2017-05-17
15-09-12,1,서울특별시 도봉구 도봉제2동 623-139,서울특별시 도봉구 도봉제2동 623-139,127.045838,37.671929,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
15-03-12,1,서울특별시 도봉구 도봉제2동 89-163,서울특별시 도봉구 도봉제2동 89-163,127.047201,37.680052,2016-09-27,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
15-10-12,2,서울특별시 도봉구 마들로28나길 14,서울특별시 도봉구 도봉제2동 98-20,127.047255,37.672475,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-09-20,1,서울특별시 도봉구 도봉로110길 90,서울특별시 도봉구 창제2동 674-109,127.038435,37.646386,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-27-20,1,서울특별시 도봉구 창제2동 628-26,서울특별시 도봉구 창제2동 628-26,127.035368,37.643693,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-07-20,1,서울특별시 도봉구 덕릉로63길 20-16,서울특별시 도봉구 창제2동 442-19,127.040832,37.64262,2015-05-12,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-02-21,1,서울특별시 도봉구 창제2동 578-45,서울특별시 도봉구 창제2동 578-45,127.037852,37.639178,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-22-21,1,서울특별시 도봉구 도봉로110다길 51,서울특별시 도봉구 창제2동 819,127.032008,37.64252,2014-06-20,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-18-21,2,서울특별시 도봉구 창제2동 585-1,서울특별시 도봉구 창제2동 585-1,127.035525,37.640656,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-07-21,1,서울특별시 도봉구 덕릉로63길 20-30,서울특별시 도봉구 창제2동 442-5,127.041078,37.642864,2015-05-12,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-08-21,1,서울특별시 도봉구 도봉로108길 90,서울특별시 도봉구 창제2동 608-2,127.038978,37.645773,2006-07-20,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-27-21,1,서울특별시 도봉구 창제2동 628-20,서울특별시 도봉구 창제2동 628-20,127.035113,37.643334,2006-03-09,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-17-21,1,서울특별시 도봉구 덕릉로59바길 9,서울특별시 도봉구 창제2동 582-76,127.036837,37.641421,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-05-21,1,서울특별시 도봉구 덕릉로59나길 5,서울특별시 도봉구 창제2동 601-43,127.03885,37.640819,2015-09-15,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-04-21,1,서울특별시 도봉구 창제2동 582-62,서울특별시 도봉구 창제2동 582-62,127.036874,37.639995,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-11-21,1,서울특별시 도봉구 창제2동 609-37,서울특별시 도봉구 창제2동 609-37,127.038689,37.644017,2006-06-26,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-19-21,1,서울특별시 도봉구 덕릉로53길 37,서울특별시 도봉구 창제2동 585-93,127.03555,37.638893,2016-12-02,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-01-21,1,서울특별시 도봉구 우이천로212,서울특별시 도봉구 창제2동 553-6,127.034921,37.638287,2014-05-21,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-27-22,1,서울특별시 도봉구 도봉로104길 63,서울특별시 도봉구 창제2동 629-26,127.035521,37.643422,2006-03-09,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-04-22,1,서울특별시 도봉구 창제2동 581-28,서울특별시 도봉구 창제2동 581-28,127.036928,37.640048,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-09-22,1,서울특별시 도봉구 창제2동 674-110,서울특별시 도봉구 창제2동 674-110,127.040193,37.646174,2007-11-07,전용주,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-05-22,1,서울특별시 도봉구 덕릉로59나길 18,서울특별시 도봉구 창제2동 601-62,127.039644,37.640862,2007-11-12,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-22-22,1,서울특별시 도봉구 도봉로110라길 70-27,서울특별시 도봉구 창제2동,127.03496,37.642705,2015-02-12,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-25-22,1,서울특별시 도봉구 창제2동 621-66,서울특별시 도봉구 창제2동 621-66,127.036552,37.645946,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-17-22,1,서울특별시 도봉구 덕릉로59자길18,서울특별시 도봉구 창제2동 582-23,127.036164,37.640877,2013-09-25,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-11-22,1,서울특별시 도봉구 창제2동 609-143,서울특별시 도봉구 창제2동 609-143,127.038121,37.644036,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-18-22,1,서울특별시 도봉구 창제2동 585-1,서울특별시 도봉구 창제2동 585-1,127.035749,37.640523,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-08-22,1,서울특별시 도봉구 창제2동 608-192,서울특별시 도봉구 창제2동 608-192,127.039228,37.645507,2008-01-10,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-02-22,1,서울특별시 도봉구 창제2동 578-85,서울특별시 도봉구 창제2동 578-85,127.036292,37.63869,2006-12-08,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-17-23,1,서울특별시 도봉구 덕릉로59자길23,서울특별시 도봉구 창제2동 582-10,127.036018,37.640584,2013-09-27,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-21-23,1,서울특별시 도봉구 덕릉로59아길 17,서울특별시 도봉구 창제2동 804,127.035396,37.641936,2013-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-02-23,1,서울특별시 도봉구 창제2동 578-157,서울특별시 도봉구 창제2동 578-157,127.036895,37.639491,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-27-23,1,서울특별시 도봉구 창제2동 629-9,서울특별시 도봉구 창제2동 629-9,127.036025,37.643428,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-25-23,1,서울특별시 도봉구 창제2동 621-27,서울특별시 도봉구 창제2동 621-27,127.037056,37.645772,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-09-23,1,서울특별시 도봉구 창제2동 674-14,서울특별시 도봉구 창제2동 674-14,127.037895,37.646204,2006-06-20,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-05-23,1,서울특별시 도봉구 덕릉로61길 26,서울특별시 도봉구 창제2동 603-52,127.039101,37.64165,2014-10-27,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
10-04-23,1,서울특별시 도봉구 창제2동 581-29,서울특별시 도봉구 창제2동 581-29,127.03788,37.640367,2007-01-03,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-04-18,1,서울특별시 도봉구 방학제1동 651-10,서울특별시 도봉구 방학제1동 651-10,127.041854,37.669841,2006-06-16,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-16-18,1,서울특별시 도봉구 방학제1동 694-24,서울특별시 도봉구 방학제1동 694-24,127.036514,37.664073,2007-08-30,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-01-18,1,서울특별시 도봉구 방학제1동 645-22,서울특별시 도봉구 방학제1동 645-22,127.040391,37.66974,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-11-18,1,서울특별시 도봉구 방학로2길 22,서울특별시 도봉구 방학제1동 681-39,127.040961,37.663941,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-23-18,1,서울특별시 도봉구 방학제1동 715-2,서울특별시 도봉구 방학제1동 715-2,127.044637,37.665601,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-12-18,1,서울특별시 도봉구 도봉로145길 43,서울특별시 도봉구 방학제1동 687-10,127.040199,37.66459,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-03-18,1,서울특별시 도봉구 방학제1동 657-5,서울특별시 도봉구 방학제1동 657-5,127.041514,37.667758,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-05-18,1,서울특별시 도봉구 방학제1동 655-14,서울특별시 도봉구 방학제1동 655-14,127.042345,37.668278,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-09-18,2,서울특별시 도봉구 도당로 146-7,서울특별시 도봉구 방학제1동 704-30,127.042394,37.666817,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-24-18,1,서울특별시 도봉구 방학로56,서울특별시 도봉구 방학제1동 713-36,127.04611,37.662988,2017-02-08,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-13-18,1,서울특별시 도봉구 방학제1동 690-6,서울특별시 도봉구 방학제1동 690-6,127.037336,37.664082,2006-08-31,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-20-18,1,서울특별시 도봉구 도당로6길42,서울특별시 도봉구 방학제1동 265-3,127.037073,37.661612,2012-08-13,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-02-18,1,서울특별시 도봉구 도당로13가길 98,서울특별시 도봉구 방학제1동 648-23,127.040123,37.667892,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-14-18,1,서울특별시 도봉구 도봉로145길 80-6,서울특별시 도봉구 방학제1동 698-16,127.037991,37.665135,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-13-19,1,서울특별시 도봉구 방학로6길 14-6,서울특별시 도봉구 방학제1동 690-2,127.037514,37.663739,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-02-19,1,서울특별시 도봉구 방학제1동,서울특별시 도봉구 방학제1동,127.040762,37.668257,2012-05-09,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-10-19,1,서울특별시 도봉구 도봉로145길 22,서울특별시 도봉구 방학제1동 682-24,127.04138,37.664675,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-12-19,1,서울특별시 도봉구 방학제1동 687-7,서울특별시 도봉구 방학제1동 687-7,127.040201,37.664378,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-22-19,2,서울특별시 도봉구 방학제1동 717-18,서울특별시 도봉구 방학제1동 717-18,127.044526,37.667467,2006-11-24,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-20-19,2,서울특별시 도봉구 방학로5길16,서울특별시 도봉구 방학제1동 264-1,127.037343,37.661821,2013-10-02,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-08-19,1,서울특별시 도봉구 도봉로145길 54,서울특별시 도봉구 방학제1동 686-16,127.039781,37.664693,2007-03-19,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-16-19,1,서울특별시 도봉구 방학로8길 32,서울특별시 도봉구 방학제1동 694-6,127.036381,37.664172,2010-03-26,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-11-19,1,서울특별시 도봉구 방학로2길 32,서울특별시 도봉구 방학제1동 681-2,127.040959,37.664358,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-25-19,1,서울특별시 도봉구 마들로18길 47,서울특별시 도봉구 방학제1동 725-54,127.049062,37.661464,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-24-19,1,서울특별시 도봉구 도봉로150바길 57-3,서울특별시 도봉구 방학제1동 713-40,127.045703,37.663488,2017-02-08,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
05-14-19,1,서울특별시 도봉구 방학제1동 699-19,서울특별시 도봉구 방학제1동 699-19,127.038777,37.665484,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-05-34,1,서울특별시 도봉구 덕릉로60라길 24,서울특별시 도봉구 창제3동 560-28,127.039608,37.637385,2006-09-16,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-03-34,1,서울특별시 도봉구 창제3동 443-21,서울특별시 도봉구 창제3동 443-21,127.041192,37.641587,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-09-34,1,서울특별시 도봉구 덕릉로60카길 24,서울특별시 도봉구 창제3동 459-2,127.041591,37.637735,2007-05-19,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-16-34,1,서울특별시 도봉구 창제3동 527-29,서울특별시 도봉구 창제3동 527-29,127.039671,37.634805,2008-03-24,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-05-35,1,서울특별시 도봉구 덕릉로60라길 21,서울특별시 도봉구 창제3동 560-27,127.039722,37.637466,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-09-35,1,서울특별시 도봉구 창제3동 460-9,서울특별시 도봉구 창제3동 460-9,127.041716,37.637974,2006-04-28,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-15-35,1,서울특별시 도봉구 덕릉로60길120-6,서울특별시 도봉구 창제3동 480-7,127.041918,37.634951,2013-12-17,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-16-35,1,서울특별시 도봉구 우이천로4길 25,서울특별시 도봉구 창제3동 502-26,127.040893,37.633908,2015-05-11,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
09-06-12,1,서울특별시 도봉구 창제1동 657-49,서울특별시 도봉구 창제1동 657-49,127.036989,37.647608,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
09-05-12,1,서울특별시 도봉구 도봉로112길 66-3,서울특별시 도봉구 창제1동 676-61,127.038503,37.646908,2007-03-08,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
09-01-12,1,서울특별시 도봉구 창제1동 659-1,서울특별시 도봉구 창제1동 659-1,127.035648,37.649032,2007-05-24,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
09-02-12,1,서울특별시 도봉구 창제1동 651-89,서울특별시 도봉구 창제1동 651-89,127.037142,37.646729,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
09-08-12,1,서울특별시 도봉구 창제1동 658-30,서울특별시 도봉구 창제1동 658-30,127.036579,37.648404,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
09-11-12,1,서울특별시 도봉구 창제1동 665-13,서울특별시 도봉구 창제1동 665-13,127.038751,37.648559,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
09-25-12,1,서울특별시 도봉구 노해로66길 창일초교옆,서울특별시 도봉구 창제1동 372,127.048375,37.64694,2014-03-18,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
09-05-13,1,서울특별시 도봉구 도봉로112길 72,서울특별시 도봉구 창제1동 676-63,127.038764,37.646962,2006-12-21,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
09-10-13,1,서울특별시 도봉구 창제1동 661-83,서울특별시 도봉구 창제1동 661-83,127.036137,37.650322,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
09-03-13,1,서울특별시 도봉구 창제1동 657-65,서울특별시 도봉구 창제1동 657-65,127.036713,37.64731,2008-01-28,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
09-25-13,2,서울특별시 도봉구 덕릉로 358,서울특별시 도봉구 창제1동,127.049126,37.64531,2014-10-27,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
09-08-13,1,서울특별시 도봉구 창제1동 658-56,서울특별시 도봉구 창제1동 658-56,127.036696,37.648224,2006-12-04,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
09-11-13,1,서울특별시 도봉구 창제1동 665-17,서울특별시 도봉구 창제1동 665-17,127.03896,37.648684,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
09-02-13,1,서울특별시 도봉구 창제1동 651-39,서울특별시 도봉구 창제1동 651-39,127.03686,37.64651,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
